username,rating,review
Pengguna Google,2,"masa gamau di update anjir gajelas bgt katanya gabisa nyetel musik dan podcast, pdhl gue mau liat wrapped gue."
Pengguna Google,2,"sangat aneh saat lagu pertama di playlist berakhir tiba-tiba lompat ke lagu apapun, dan Malah lagu itu tidak ada di playlist"
Pengguna Google,4,"Wahai Spotify saya ingin bertanya, apakah lagu yang di download semasa premium akan hilang dan tidak bisa di dengarkan saat tidak ada kuota/internet setelah tak memperpanjang masa premium"
Pengguna Google,5,lagunya enak enakk
Pengguna Google,5,seru
Pengguna Google,4,Bagus sih tp napa sulit diperbarui app nya
Pengguna Google,1,"lu punya duit, lu punya kuasa"
Pengguna Google,5,👍
Pengguna Google,5,Sangat sangattt baguss untuk mendengarkan musik di malam atau di mana saja
Pengguna Google,5,Bagus bangett apk nyaa
Pengguna Google,1,"Baru beberapa menit dipake tiba² mau pindah lagu aja harus langganan premium, padahal dulu ga gini, nyari untung banget dev 💀"
Pengguna Google,5,mantap
Pengguna Google,5,musik yang bagus
Pengguna Google,2,"Aplikasi nya sih bagus terus lagu nya juga jelas pas di dengar tapi kalau aku mau milih lagu selalu ada batas nya, kalau mau gak ada batas nya malah Spotify premium, Spotify mau berangkat haji kah?"
Pengguna Google,1,Owalah sekarang play lagu pun harus premium? Sekalian dibuat berbayar di play store aja ya 😘
Pengguna Google,5,Di aplikasi ini adasemua lagu bisa premium dan bagus keren mantap 👍👍deh enak👍👍 lagu nya
Pengguna Google,1,aplikasi elek
Pengguna Google,3,Antek Barca
Pengguna Google,5,Ok
Pengguna Google,5,Baik
Pengguna Google,5,Cocok buat yang suka musik pake lah Spotify
Pengguna Google,5,TOP
Pengguna Google,5,SOCIAL DISTORTION NYA VERSI ASLI
Pengguna Google,5,Bagus
Pengguna Google,1,Kapitalisasi musik
Pengguna Google,5,Bisa menikmati musik kapan saja
Pengguna Google,4,Okok aja sih
Pengguna Google,2,Banyak iklannya harus premium
Pengguna Google,5,التطبيق جيد جدًا، وهذا هو أفضل تطبيق بالنسبة لي
Pengguna Google,5,Mantap euy
Pengguna Google,2,"MAHAL PREMIUM NYE, MINIMAL 5RB SEUMUR HIDUPP!!!!!! LAGI BUU NI DEVELOPER NYE APA"
Pengguna Google,5,Fitur premium yang sudah termasuk murah dan ada berbagai fitur yang mantap
Pengguna Google,5,JURAGAN MUTIARA nya orang lain
Pengguna Google,5,Apakah di spotify tidak ada pencarian lagu lewat mendengarkan suara seperti di google ?
Pengguna Google,2,"Saya nyoba aplikasi ini, library music yang sedikit jika dibandingkan dengan yt music.. banyak lagu yang gk ada di aplikasi ini, terutama cover²an😅 menjengkelkan sekali..."
Pengguna Google,1,"Udh ckup yaa, udh beli premium msh ga bsa jg, sekalinya mo dngerin lagu semua playlist kosong aneh bet gajls"
Pengguna Google,5,the best app for music
Pengguna Google,5,seruu
Pengguna Google,5,Selalu kerennn
Pengguna Google,5,Mntap apk luar biasa semua lengkap lagu
Pengguna Google,5,Bagus semua lagu ada
Pengguna Google,1,IKLAN DI KONDISIKAN
Pengguna Google,1,"Makin kesini makin kaga jelass sportify kebanyakan iklan Mao dengerin lagu ajh kudu di paksa langganan premium berbayar, najisss!!! Gua yakin bakal banyak orang yg uninstall nihh aplikasi"
Pengguna Google,5,baik
Pengguna Google,5,Suka aplikasi nintp sayang berbayar. Mungkin klo ad uang saya premiumkan
Pengguna Google,1,Aplikasi palingg sampahhhh
Pengguna Google,3,Gabisa di pake ni apk
Pengguna Google,3,"kenapa tiba"" eror dan tulisan kamu menemukan fitur premium? kok jadi ginik"
Pengguna Google,1,g bisa di beli premium nya
Pengguna Google,5,asixx
Pengguna Google,1,spotify lama lama banyak banget ya premiumnya lirik dibatasi tiba² iklan padahal musiknya belum selesai hadeh hadeh tambah lagi mau mutar lagu DOANG HARUS PREMIUM JUGA? MKSDNYA APASIH SPOTIFY??!!
Pengguna Google,3,aplikasinya bagus tapi premiumnya begitu mahal
Pengguna Google,1,SPOTIFY SANGAT TERBAIK SEKALI
Pengguna Google,1,Terlalu banyak fitur harus premium
Pengguna Google,2,"ngga seru, mau galau pun harus bayar mulu pakai langganan, tolonglah di update misalnya bisa beli paket premium selamanya jadi 1x bayar aja, bebas ga bayar lagi, capek tiap bulan buang"" duit"
Pengguna Google,1,"MALAH URUTAN LAGU DI PLAYLIST DI ACAK, KOCAKKK UDH BAGUSAN KYA BIASANYA SETELAH UPDATE MALAH HARUS DI PREMIUM DLU HDEHH MATA DUITAN!!"
Pengguna Google,5,Hidup harus dibarengi musik!
Pengguna Google,5,Sagat bagus ginerjamu
Pengguna Google,4,Ok²aja saya menghargai. Terkadang suka mati sendiri
Pengguna Google,5,Enak banget lagu nya dan isi lagunya komplit
Pengguna Google,5,Keren lagunta
Pengguna Google,5,Aplikasiii inii sangatt baguss buat lagi santai enak di dengar
Pengguna Google,1,"There is a bug when the ad appears and doesn't run, resulting in not being able to do anything or getting stuck"
Pengguna Google,5,"mantap dah pokoknya,kurang fitur premiumnya dimurahin aja sih😁"
Pengguna Google,1,"Makin oelit nih apk denger musik aja harus premium dulu biasanya denger iklan doang udah bisa sekarang harus premium, hadeh kocak ni apk makin lama makin kikir developernya"
Pengguna Google,3,"Masalah saat login dan main menu, saat saya ingin memutar lagu yang diinginkan tetapi tidak bisa dikarenakan ""kamu dalam mode offline"". Saya pun terheran-heran, saya menggunakan jaringan yang stabil disitu saya terpikirkan untuk menggunakan VPN dan ternyata berhasil, mohon segera diperbaiki. Terimakasih."
Pengguna Google,2,musik tidak bisa di stel/di klik
Pengguna Google,5,Aplikasi nya sangat bagus
Pengguna Google,5,bagus
Pengguna Google,5,Bagus bangeettt aplikasinya cocok untuk main game pokoknya bagus banget deh perfect
Pengguna Google,4,lirikk nyaa ga muncull muluuu😞
Pengguna Google,1,gaje spotify sekarang nih .gw nekan lagu 1 yg keluar lagu lain .gajelas sumpah
Pengguna Google,3,"aku saranin jangan ad iklan nya soal ny kya lgi enak""dengerin lagu heh ad iklan"
Pengguna Google,2,kok saya kalo mau dengerin lagu harus beli premium dlu? padahal pas tadi ngga loh ini kenapa?
Pengguna Google,3,Lumayan bagus tapi saya ko degeri lagu sambil maen game ko mati tolong di benerin
Pengguna Google,5,Mantul dan 😎
Pengguna Google,1,Jelek
Pengguna Google,1,Bikin akun doang susah amat kntl
Pengguna Google,1,spotify sekarang buruk banget soalnya saat saya mau pilih lagu malahan ada tulisan premium masa mau pilih lagu aja harus bayar? Nggak bisa di Terima ini. Tolong developernya boleh hapusin filter untuk tidak mengulang lagu? Soalnya saya kesal saat lagunya mau selesai harus bolak balik ke spotify kalo ada iklan sih aku tidak masalah tapi tolong developernya hapusin filter untuk tidak mengulang lagu agar lagunya bisa diulang ulang terus 🙏🏻🙏🏻🙏🏻
Pengguna Google,5,bagus guise
Pengguna Google,5,Jadi sya mau ngejelasin Spotify sebenarnya bagus cuman yg gak suka mungkin belum terbiasa jadii jangan komen² sembarangan coba aja dlu berapa hari tpii klo memang masih gak suka yah udahh gak usah pakai komen gituu Krena risihh tau nggak karena orang² aja kebanyakan suka karena bisa putar lagu yg dia mau gimana nih?🖐🏻
Pengguna Google,1,"WOI PERBAIKI APK LO DEH, JELEK BGT!!! apa coba mau muter lagu hello future malah, ga bisa & dialihkan ke istj??? MARKETING LO JELEK BGTTTT, DEMI ALLAH"
Pengguna Google,5,I don't know I just feel like it
Pengguna Google,5,"terimakasih spotify, berkat kmu ak jadi bisa mendengarkan enchated by taylor swift sebnyak tigapuluhsatu kali taun ini🫂🫂🫂"
Pengguna Google,3,Kurang pelayanan
Pengguna Google,1,"Saya mau aplikasi ini jangan di rekomendasikan dalam youtube bikin layar HP berwarna seperti spotify, tolong banget untuk devoloper aplikasi ini jangan hadirkan iklan spotify di youtube bikin merasahkan yang mau nonton aja😡😡"
Pengguna Google,3,Ko semenjak update suka Keluar sendiri ya?
Pengguna Google,5,Terima kasih Spotify sudah menemaniku di kala kesepian aku harap aplikasi spotfy selalu ada hingga aku tua nanti.
Pengguna Google,1,Bug Mulu setiap mau beli premium
Pengguna Google,1,Pelit
Pengguna Google,5,Bagus sekali aplikasi nya
Pengguna Google,5,fav apk 🤍
Pengguna Google,5,mantab
Pengguna Google,5,Kalau bisa 8 bintang soalnya ini aplikasinya bagus banget mempermudah kita dengan mendengarkan musik
Pengguna Google,5,Bagus
Pengguna Google,1,aplikasi kikir anjg segalanya pake premium
Pengguna Google,1,udah ga bisa nge mod lagi jink
Pengguna Google,4,"Saya bayar premium supaya gak ada jeda iklan dari Spotify. Tapi kenapa saya masih dengar iklan Spotify wrapped. Jujur bagi saya itu ganggu, kan dah bayar premium😮‍💨. Kalo gini mah gak usah premium aja sekalian."
Pengguna Google,5,IS THE BEST
Pengguna Google,1,Saya minta tolong untuk lagu nya jangan di putar 6 kali sehari kenapa harus premium semua lama lama ini jadi kayak capcut harus pro semua
Pengguna Google,1,duit ku kesedot 55 k padahal ga beli premium loh
Pengguna Google,1,Penipu dan mencaci adminnya
Pengguna Google,1,"Setelah update gak bisa dipakai lagi cuma bisa nyari doang pas lagunya dipencet cuma muncul tulisan ""Kamu menemukan fitur premium"" buka playlist loading doang, buka lagu yang disukai juga kosong. aneh pokoknya update gak bermutu merugikan"
Pengguna Google,5,Bagus bgttt
Pengguna Google,5,Bagus
Pengguna Google,1,Makan tuh premium
Pengguna Google,5,"Sangat bagus, sangat suka. Tanpa iklan yg mengganggu. 👍👍👍👍👍"
Pengguna Google,2,"gajelas mau setel musik gabisa harus nonton iklan, iklan nya ngebug gak keputer"
Pengguna Google,1,kikir
Pengguna Google,1,kocak sekarang dah kaga bisa gratisan
Pengguna Google,1,Maksa banget harus premium kocak Pas denger lagu saat abis aja musik nta tiba2 ganti ke musik yg saya ga tau Apa lagi dkit2 iklan Minimal klo lu mau tambahin fitur berbayar Mikir pake Fitur yang baru jangan yg udah gratis tiba2 bayar kocak2
Pengguna Google,3,Kenapa semua lagu tidak bisa di putar
Pengguna Google,5,Baik
Pengguna Google,5,Sangat membantu bagus
Pengguna Google,5,Zyixxx 々
Pengguna Google,5,gelaaa Spotify
Pengguna Google,5,"Complete song for every age, every genre & everyone off course 🫰"
Pengguna Google,5,Sumpah ini bagus banget gokil sih download sekarang guys
Pengguna Google,5,"Semangattt minnn,btw jangan lupa uprage biar makin terkenal lagi"
Pengguna Google,2,"gua udah beli premium, tapi kenapa pas lagi main game sambil dengerin musik tapi lagu nya tetep mati ya? tolong dong yang bener aja deh spotify. jadi gak guna premium nya"
Pengguna Google,1,Ujung ujunga duit duit suit
Pengguna Google,3,"*3 karena saya ngga bisa buka playlist saya, setiap kali pencet playlist pasti cuma loading. padahal udah tunggu sejam an buat buka playlist masih tetap tidak terbuka. mohon pihak spotify bantu saya membuka playlist saya."
Pengguna Google,5,bagus buat ndengerin lagu ayat ayat al quran lagi bagus ya
Pengguna Google,5,Aku suka^_^
Pengguna Google,5,kerennn
Pengguna Google,5,mahal bet premium nya
Pengguna Google,5,Bagus sekali
Pengguna Google,5,"Baguus banget. Bisa edit profil+nama. Laguny hampir ada smua yg ku cari, bisa bikin playlist buat lagu2 yg kita pilih. Ada adio drama kaya podcast anime pun juga adaa :3"
Pengguna Google,1,Tidak disarankan untuk diinstall!
Pengguna Google,1,"Aplikasi bodat.. iklan sampai pula 5 menit Tampa bisa di skip, premium pun harga 60k sebulan padahal dengar musik cuma sesekali dong pas waktu senggang."
Pengguna Google,1,"Mungkin orang bakal bilang ini Aplikasi sampah, cacat, kikir, dan itu sangat di benarkan. Bukan dengerin lagu, tapi dengerin iklan. Yang dengerin lagu cuma kalangan ber duit yang ga berduit dengerin iklan. Tolong buat iklan sewajarnya!!! Jangan setiap skip lagu 2-3 iklan muncul yang dimana mood kita buat dengerin lagu udah males"
Pengguna Google,1,"Jelek, masa aku sukain lagu aja ga bisa, padahal udh ngikutin semua cara"
Pengguna Google,1,Tolong untuk putar sesuai urutan di gratiskan shuffle nya muter disitu terus
Pengguna Google,2,Inna
Pengguna Google,1,Tambah pelittttttt😤😤😤😤😤
Pengguna Google,5,Bagus
Pengguna Google,1,jeleg
Pengguna Google,4,Siapa yang terpaksa download kesini gara gara yang versi mod nya diblokir kita sama (⁠ ⁠ꈍ⁠ᴗ⁠ꈍ⁠)
Pengguna Google,1,apk kikir
Pengguna Google,5,"Baguss bangett dehh, tambahin lagi yaa playlist dj nyaa"
Pengguna Google,5,bagussss
Pengguna Google,1,iklannya dikurangin
Pengguna Google,2,"Iklan mu terlalu mengangu, jd aku memutuskan untuk uninstall"
Pengguna Google,5,Sangat cocok untuk saya
Pengguna Google,1,"Terlalu bnyak iklan,sungguh sangat mengecewakan"
Pengguna Google,4,Cocok buat yg galau
Pengguna Google,1,Big no
Pengguna Google,1,kebanyakkan iklan buat orkay doang buat orang yang duitnya susah nyari denger iklan aja
Pengguna Google,5,suka sakali sama Spotify karena udah nemenin aku sebelum tidur wkwk
Pengguna Google,5,Sangat bermanfaat
Pengguna Google,5,Puas
Pengguna Google,5,Asik
Pengguna Google,5,Baguss
Pengguna Google,3,"spotify di hp saya ga ada liriknya, jadi saya kasih bintang 3 dulu. SURAT TERBUKA UNTUK SPOTIFY, TOLONG KEMBALIKAN LIRIK DI HP SAYA, ada liriknya tapi tulisannya ga ada, jadi tolong di kembalikan ya!."
Pengguna Google,4,Good
Pengguna Google,5,Apk spotify sangat menarik bagi saya..
Pengguna Google,5,Alah pipik spotify mod sedang diberantas🎉
Pengguna Google,5,"aplikasinya bagus,tapi kalo download lagunya harus premium"
Pengguna Google,1,Kebanyakan iklan.. Semua harus premium
Pengguna Google,1,kenapa liriknya ilang ilangan sih???! malah kredit lagu doang yg muncul. mana tonbol buat munculin lirik gaada lagi! yeww
Pengguna Google,2,kok kalau mau setel musik yang di pencet malah keluar lagu yang beda?
Pengguna Google,5,😍
Pengguna Google,5,Bagus doang
Pengguna Google,1,eek
Pengguna Google,4,Suka sih
Pengguna Google,1,"Bagusan spotif dulu sih malahan setelah di upgrade semakin tidak bagus apalagi shuffle itu, bukannya senang malahan ganggu aja, ini spotify serius gini? Kata gua ga penting juga ada shuffle ganggu kenyamanan aja, gua ga masalah soal iklan tapi terkait pemutaran musik yang kadang gua ga suka bagi gua ini sangat menganggu"
Pengguna Google,5,Sigma boyy
Pengguna Google,2,Lirik nya ga muncul
Pengguna Google,5,bagus bgt semua lagu ada pokok nya keren deh
Pengguna Google,1,Masa pas udah di dowlot Terus di hapus Ngak bisa Masuk pakai akun Google Sih Padahal akun ku Masih baik baik aja
Pengguna Google,5,+1000 aura
Pengguna Google,3,gatau knp Spotify gw kaga ada liriknya di semua lagu
Pengguna Google,5,Sebanr nya aku rantung 1 bintang gara gara ada premium gak jelas bikin strees tapi gara gara kasian aku kasi bintang 5
Pengguna Google,5,Sangat berarti kalau bisa kalau free jangan ada iklan juga..🤭
Pengguna Google,1,Tiba² berhenti sendiri musiknya ga jelas
Pengguna Google,1,aplikasi beler
Pengguna Google,5,bagus dan simpell
Pengguna Google,1,promosi nya cm buat yg langganan..klo yg sekali beli tetep mahal. males make.. uninstall aja.. sebelah free
Pengguna Google,1,"gaje, nyuruh"" premium pas mau bayar gagal"" mulu prosesnya, apaandah"
Pengguna Google,1,Aplikasi nya ngak dapat dengerin lagu tolong di perbaiki saat mau pencet lagu dia kayak keluar gitu dulu pakai baik baik aja semenjak update jadi error gini
Pengguna Google,5,Apk nya sangat bagus dan berguna
Pengguna Google,5,Apk tolol
Pengguna Google,3,mantap sihh tapi kenapa harus premium apalagi satu lagu dua iklan apa ga emosi iklan terus tapi Mayan lah yaa
Pengguna Google,1,"IKLAN DIMANA MANA, udh bukan jadi platform musik tapi malah jadi platform iklan ajaa dengerin tuh iklan gausah musik"
Pengguna Google,5,ini kenapa Spotify nya gabisa cari lagupadahal sudah beli premium udh seminggu gabisa cari lagu kalo semisal kan ada masalah dari jaringan kan gamungkin sampe seminggu saya buka yt aman' aja
Pengguna Google,1,Kenapa ya Spotify saya diatur ke offline terus?
Pengguna Google,4,"suka,bisa dengerin lagu sambil main game gtuu"
Pengguna Google,5,good
Pengguna Google,1,Kebanyakan premium setelah di update jadi males pakek sporty
Pengguna Google,4,Terlalu banyak iklan
Pengguna Google,1,ngapain ngeblokir spotify mod?pake spotfy biasa aja ga gùna harus aja premium mana cuman ngeliat lirik aja ampe di batesin kontoI bet ta1 mending gw pindah ke yg lain aja udah
Pengguna Google,4,Lagunya okelah kalau semua oke tapi kalau premium please jangan maksa pakek premium please aku pakek aplikasi ini selalu jika mau skip selalu harus pakek premium jika kebanyakan padahal aplikasinya udah bagus bagus lho tapi selalu mau malak buat beli premium kami itu gak terlalu ingin menghilangkan strees atau pusing dengan lagu tapi please premiumnya jangan di tampilin dong aku setiap mau refleksing aku selalu ketemu peringatan pakai premium Please hilangin premiumnya jika musik kebanyakan😭😭
Pengguna Google,5,👍bagus
Pengguna Google,5,Haloo!!! Spotify aplikasih nya bagus banget👍bahkan disaat aku kasih rating aplikasi spotify aku lagi dengerin lagu dari spotify lohh!! Terimakasih sudah menciptakan aplikasih spotify 😸🙏
Pengguna Google,5,good
Pengguna Google,5,Good
Pengguna Google,1,ANJG DIKIT² BAYAR LU BNGST
Pengguna Google,3,okelah
Pengguna Google,3,woii gue mau beli premium kenapa ga bisa bisa kocak
Pengguna Google,1,"Sekarang apa apa serba premium. Mau putar lagu malah dikasih lagu random terus di suruh bayar premium agar lagu nya g acak. Iklannya g ngotak lamanya. Maju mundur g bisa harus premium juga. Lain kali g usah kebanyakan premium karena yg pakai spotify tuh g semua punya uang banyak, terus pasti masih ada yg sekolah yg cuman dikasih uang dari ortu. Kurangin lah premium nya dan buat kek dulu aja."
Pengguna Google,5,keren
Pengguna Google,1,"Mohon maaf, Kebanyakan iklan"
Pengguna Google,5,"Gaada Komen Top Bgt, malah kalau maen game ke play sendiri itu apk Spotifynya 👍"
Pengguna Google,2,Dikit dikit update gimana sih :(
Pengguna Google,3,Sudah disampaikan melalui pilihan tidak suka ( Jempol ke Bawah ) namun tetap disiarkan iklan yang berulang. Dan terus demikian. Terima kasih.
Pengguna Google,5,Update terus lagu lagunya
Pengguna Google,5,Biarkan bintang yang menilai
Pengguna Google,5,Bagus banget
Pengguna Google,1,"Mau ini mau itu dikit2 harus premium, harga langganan bulanan juga tidak bersahabat sama pelajar"
Pengguna Google,2,"lagu tiba tiba mati dan harus ulang dari awal, bikin mood rusak aja"
